Id,Price
6698,218422.70538355206
1611,296998.88359288074
174,185776.48205025698
5160,209396.30856327302
3295,333063.889959449
4559,359308.8751367503
8254,174691.58764581423
10228,105311.34271345414
13924,137394.35930443858
15341,243460.92481663552
4353,190566.8583219478
4334,68348.11251493369
1872,166443.83703676952
7823,172008.33533014188
310,146423.44516592647
3704,248371.0904000602
11615,206280.84497673888
6605,216648.5525568313
3381,190592.7383704346
2143,142496.3030124299
3191,231585.92450255636
13980,164119.91943180235
15613,167147.44695226048
10943,259808.3102920759
9654,155996.92955824087
16053,412412.3863704345
14931,215717.42820265287
8299,211761.6774385892
2147,171953.9456661898
11567,350541.2450626208
5905,134706.82834276103
11160,109234.30158864768
8275,150321.16154254597
16398,289920.4256616525
11229,195251.50318919
10309,166137.50951517912
7340,278588.94713218434
7653,172451.8052404891
272,183626.9853117687
9831,245892.80332760428
5016,140988.69831292154
5968,71859.44147881205
796,252853.80790376748
12123,133191.801709837
16629,185058.40157936796
2637,174339.4746631141
6194,218077.58525461904
6216,408648.01074712
14346,163236.18870560947
6428,132366.32778771946
2891,229222.75869898286
84,184994.14875911028
9260,193154.9815580377
15250,140520.71710970037
2348,195762.3821207812
10427,276925.3477652087
13230,253998.20253566158
1691,182601.98544156484
8803,130955.33100753307
5464,198218.6637595589
10559,112611.76736957501
16787,294250.99194096605
4278,158301.74481299976
6183,158444.69201776767
12775,173681.47696145478
10104,177606.24137128127
13663,192586.9967608957
9404,253089.61273950175
14724,226738.44476018322
10040,174643.9803729729
4646,194338.75325711045
4754,152269.4985587749
3310,218417.19128504186
2003,172856.1402676308
7312,266598.5411185306
10921,235365.64153757435
13419,281800.82827215275
10105,161321.05293451372
2196,384494.60947779164
12659,221058.67611405684
4380,229114.8045434401
10847,146786.1253402726
10805,282566.86526351795
8709,96026.67937598536
8319,178623.31189786014
2215,180014.06188540815
7000,205459.62354552216
7701,116988.93023793556
9678,197378.47933421284
14026,204270.64812494614
7971,170000.6326898942
13734,139829.28854009544
16483,192014.7174830795
6150,214974.1324249817
2931,264302.65987701755
5418,187406.1822997905
1662,571780.3643965004
2441,212304.16948115663
669,141074.5687603538
7734,178257.94412923633
6010,257863.50192482554
266,138173.92430679235
632,148283.98829898925
16221,105482.16880957274
11832,180932.40068854103
5035,120038.72498836966
37,109115.076833439
6168,182234.14063572657
11757,171533.2758842964
8086,117560.57421361543
6529,218963.34373274184
15121,190514.91329784825
13904,151521.08803783776
3711,176111.6743042878
16563,112065.14275059431
14494,171984.35829505153
3006,227215.24066390886
15299,138996.03678047896
92,284239.26236304385
8066,176285.27800652612
16071,213337.19725306972
10662,138561.926431373
3883,217135.61483171422
5511,120132.35246609156
2821,249960.91794818797
9570,188702.3604772754
4326,257051.2165534683
9251,233786.02255919896
9031,207070.269155036
12689,158889.85748316592
16380,262090.69666125235
1053,226798.87437850662
4568,185513.79876879934
16140,117924.61690184854
14356,385072.2714938418
8466,178603.5575505341
15652,139783.63877777907
3285,111752.52808707718
3198,165938.68711622976
14088,461590.4312517571
2268,122191.39106598397
15472,205215.8914093491
1203,209461.6975561113
7157,359153.60003143206
6886,191876.76216987
5083,239856.22957037645
7467,111815.45757663088
14068,213424.08261287835
2080,181602.5156080071
10865,156761.47381886272
13516,185192.81494020336
14150,212037.99988352312
7609,99669.70240745871
2144,302440.5795055549
10357,196674.91586503267
2396,248522.1906726096
1526,376906.65517119155
10890,229142.0613153187
8638,385677.4191007709
6050,259813.1979254958
7639,106964.26193752894
10544,189698.52150681763
9577,233975.6748265333
13195,211669.41610502292
3484,218931.79348840576
16668,368335.0069814304
7171,179042.77210635177
8547,226358.30761610315
12735,200216.19424284252
9093,196311.0339620115
15323,289310.7205746926
14897,139958.14874809122
5135,134497.83901862774
5327,199064.83153919596
13133,243181.56574649498
1676,293992.7203469244
16296,289377.31592050067
1095,146384.21390018077
12528,161106.54874186334
7348,287808.12108103605
11663,164462.22921082686
1803,212363.2898970628
1510,237947.61071782597
16045,216522.6630821626
2900,143382.6165711
3236,173243.5072001501
1318,254875.93527929942
14948,223964.42991584868
7840,274900.0224181071
15325,187122.7017251071
8700,134611.52056360364
15706,206522.95013177235
14449,195510.40841159868
16117,173364.83075066746
4529,187828.15307698227
11199,191312.30188230265
4052,374530.93046706676
821,215465.1808321532
68,266460.9781931558
554,107103.7624038058
452,195498.73416657682
11394,331348.9601275521
11393,180809.2635831327
9535,181300.0734023413
4024,196465.72586182572
10069,203632.73784506996
12007,152177.50834991346
12368,347184.54971512296
1259,338068.01422808063
1124,338930.2579334852
3707,191674.7390347017
8767,154999.56445191134
1919,167296.20078044315
16741,160160.87754965422
6664,292389.59783252125
5688,386856.88687889365
7799,151756.24757682785
14843,387138.78358809854
7532,155161.82896183938
8133,168495.92837010813
6264,341582.62545924797
4125,169594.70589341142
2410,166780.5270222073
13607,208452.9136610313
1716,282320.7304685204
1370,132192.06601202404
2273,390533.52130733506
15298,321538.6051749939
4284,260027.52509343918
12303,141743.55726860475
7808,139890.0049088092
2203,151218.26929489453
7237,128439.10908592158
15864,143660.1248611217
2844,138386.9766816721
5729,159123.09422791586
11812,333515.84492670075
1779,142158.95451946015
6442,135502.27600407865
6160,202928.04795988835
8266,197993.47864777857
9903,160124.0448396301
2867,138250.19587845678
6998,181383.0496395379
13932,189654.3952136729
12587,163507.28517084883
3611,226759.04220900565
2646,281617.14186498447
1890,161760.268223464
860,235557.81001298566
14187,217676.49947668097
12569,267635.4779741158
1276,89827.42522934113
12025,208691.1495132333
4890,319641.3683209338
14410,268342.3737586363
10352,247034.72446210086
11407,227581.43571799764
10384,169123.290609244
7622,267312.0664389514
12578,163517.10124214515
15820,180219.88748575773
563,190559.95544016457
15226,177458.14802694664
6396,210265.79238725905
6247,143510.37164695218
3339,150930.40666724235
10975,280860.40823216253
7475,99582.77936302424
11129,210763.23641628303
3051,280644.0609891455
10232,244392.4282627623
14106,182267.62354502265
5502,233651.6213375438
4558,71916.57254903822
4181,145653.1437705492
8426,127018.36925051567
6611,146318.1083816868
14641,136888.7054416121
15539,270337.0125741192
13119,159869.0032863628
11716,170981.28355676978
7316,243171.07315073584
7791,105751.72136191849
13034,258725.2331240034
1068,305154.6745292356
4060,156928.56988247507
10172,203413.19854061358
2591,184765.16910204556
12494,346567.5356847909
7828,278986.2386602024
15284,176609.70161479022
7947,167632.88648478984
16335,223198.23765028935
10234,337078.6799104746
2797,260677.93310148027
5341,245000.20198253638
3059,247849.71617092195
1559,67691.6360292953
15320,276131.83439524745
10284,354669.3230203879
4134,226411.03202097368
4481,215056.68064582703
7222,185891.49785975803
4062,209068.26800159845
2192,184802.06269173874
9637,179429.32320552517
16236,180214.68916854582
4272,163196.1673050082
9406,282854.34072944085
14309,243846.66259241474
1946,269232.41893540346
16235,241126.9115870943
7146,166558.1595042268
16784,225979.91299914752
349,313322.33229828795
6251,166895.2551301583
5128,399592.38044753665
11718,187485.3876257266
16721,91200.54485552729
12517,198028.75548849136
15961,184123.33243951746
9428,152432.07240799244
14541,150383.10311928357
10168,109285.90818178022
11270,165908.36117016122
13210,199273.6065487653
11518,164371.23249063082
12612,203346.5449539222
16352,114239.9157645622
9935,143571.70684170362
15521,385554.0623759891
11482,194006.82251447774
11443,163893.63702915196
9459,249052.3431409042
9218,172328.40461506305
854,132060.87495250898
5619,117764.1268902164
9208,193195.79621275928
4391,143883.53812731447
15207,153090.50441279376
7183,188909.6407267205
16442,219996.2348763786
7936,89487.03090781512
10606,314884.8588556743
4979,151983.80199190823
4854,218436.67453362994
16476,121291.01096388265
10516,168065.4772215937
16261,303380.8341487098
90,260598.0519712559
5433,183431.5451392385
14338,142168.54980576775
13487,202911.5740062541
8211,505997.86281165347
170,166122.19518571463
14051,98751.81562401992
10686,204662.29874606905
7595,322848.86230279744
6777,368900.2208435371
14661,175599.2138469033
13991,313351.9323691605
16795,174438.8696177445
2740,129855.35216809608
7368,318402.9314286972
2413,223626.88204466633
1852,487718.5153964766
15200,384913.93320580065
8467,328971.268183805
16379,292731.48370672076
3375,180479.7248191799
5945,489488.798897228
2641,185926.88074301687
2837,287354.97364887653
3498,212967.37948600366
10876,161041.17247851702
1285,215639.57841832654
9285,236624.10093607724
4015,330556.46179861337
2526,183879.19643740877
7814,205311.46497061834
7117,287099.17119110224
12359,115482.54793582656
3303,249302.13882312164
13874,166240.50838161603
5484,197583.98799560394
15067,153176.02870233197
12639,228832.18304741342
3388,219051.25126630123
4256,198861.26968576794
15738,173922.90999960018
14049,176688.48052349009
15780,182836.0337605318
9564,176547.73241523883
11910,228602.6650037377
11315,220511.25113926898
1733,147991.80519449018
3910,327395.6081427826
7552,552766.957613899
254,197879.35600116503
5222,231370.95437513536
8314,231654.1761906048
16743,203634.10827240365
10335,100855.95598371478
8226,272075.9603684382
12254,234346.35309688625
13152,191468.64680299547
15020,209718.6513552151
16349,219301.12615500108
11924,167080.8201612723
12543,189025.76886702378
14114,225163.408627559
12318,254723.2267416753
15383,183576.28419452943
6679,199865.8069181724
635,194507.81516166282
15993,296744.95264081226
11375,166024.81241986094
11216,179398.61199233704
15401,219576.73986028292
11301,164539.03135632907
13804,287527.58618029696
10839,216387.01954423814
1588,338641.41541088483
3596,198325.24668860633
5816,171442.15195728544
8099,148376.92455219143
6551,188467.24043924577
14075,407599.69666513405
13431,217881.24131380857
9481,316545.419878337
5295,150079.83142557094
15859,345207.85477130185
10634,303210.38425675815
444,225563.351354316
11686,268997.14750547166
1213,212375.63329004098
13970,130533.62168993415
6849,359599.30090739636
9911,241670.75387330458
5649,173393.7693313455
7184,142729.64912123038
5877,250641.67090529666
1655,402209.6480849059
15301,205023.03922039593
12389,244469.33909074048
5241,278717.8844443319
7048,167515.28256110437
10574,131752.63097563176
8593,160818.50137064036
4752,179843.922409511
14663,158708.34545282612
10994,196970.7784266996
87,77487.25317642804
5132,120782.07273180496
6372,350560.2853233713
7411,316028.7632072319
3319,255430.93913988193
9355,133858.476855048
5139,269907.1979575214
56,318934.5450002644
3249,199089.99215141605
5047,82527.19835179624
13238,352405.15541167744
2190,287703.66164548247
15599,175250.66809071472
6542,166508.77329931257
1968,161292.72059984403
5630,142913.5375767181
9157,218728.61175330027
789,173140.25904232613
1413,255316.3806867558
12514,233116.56840812467
13459,145684.83351010992
1345,255816.49646805905
4034,209374.89733983847
15169,154835.83026987332
6770,250201.6276833947
3334,179756.37351106922
12998,180973.5810691758
15870,240189.58772572607
1871,180477.7483885152
5770,180246.20153638255
13196,104632.12459765136
7633,208422.3095691133
10699,220272.45527907612
15470,201600.38076562993
1903,537463.5758686588
13860,262832.22953654866
7649,162316.53942461192
11043,162717.56389167742
2922,225387.022184059
7538,276672.7900151414
9477,112117.2089959425
117,409915.71354013844
1457,242250.78998530592
7082,169888.0863107259
3053,271347.8105370128
12522,106132.47683417825
5744,334266.92977372085
13566,428770.3515217377
1464,139182.83333354673
3852,124071.30377689164
9557,224036.33164093713
14719,386273.9559710388
13978,136532.14043169306
3286,151779.88124892573
13019,325888.2367458922
1421,134779.94398362812
13502,179769.00010557196
14811,135426.406356058
9297,254587.4452052667
7749,402523.64472129353
16555,136536.4443638939
14576,179787.71398727703
12766,153703.78953045598
4679,147932.29173291233
10033,190870.28940243833
11231,261015.8923945911
15112,152589.40132479818
10617,202510.46669315675
2175,171935.12842232763
16502,423828.3023999668
10106,184783.50106443305
12561,151773.57324851555
15907,318683.54270900745
8069,121298.20461016882
8316,134642.9970289745
12343,253979.10060530383
12092,133492.138941886
1527,181497.49774401597
10010,210472.05881622882
655,116290.53395337789
10549,150934.28955483797
3248,109755.99527559195
13499,328128.1073947128
14959,206217.70590213925
6070,169097.11293892047
11360,243527.0830658846
12102,210378.93125993377
11870,316447.584367828
3713,134641.91874006513
3230,153223.38969413214
7742,225817.55915539924
15092,330941.3793486453
8728,293314.541706
3386,139563.08757011025
9409,146792.75320859053
16545,251326.57576267992
3127,158261.98138655027
11344,154492.54647599356
2112,223287.98169711177
7310,207764.57520328843
6313,231506.05701689352
3681,427780.5043300741
5114,264081.38252116507
270,151871.4268754472
14350,193071.5979866097
12223,350937.15157426073
1066,184566.8081323961
16116,424459.53303802677
11410,554300.9967881225
4088,159476.57153597104
5956,181780.57986866267
14669,138520.1383963416
13871,142270.62474702418
4126,258341.8958101225
12114,201489.0804777366
16607,162327.17764304715
4266,214210.46302717933
13518,192121.16299233373
11856,258306.72811900722
3885,248370.18932710637
8891,182708.66612482126
4964,163185.62358646948
7696,166978.48383590774
6894,122958.54880486568
9766,210150.35705116673
4800,153369.35421134255
2840,181793.02580503645
4743,180975.06978318948
13562,505023.80371151544
8301,202953.53479108517
5405,173605.91831837478
1535,162933.90808055954
9073,128619.0289888831
1698,334372.4325267706
12262,229347.77377642487
6794,185019.44296642323
12701,178368.21422140536
8432,176663.16990302983
13540,132966.34870710046
8629,150003.36252584172
1440,171822.50788676023
8596,211320.07245513654
9575,267506.1824434062
14976,100276.44149131786
3149,221769.59601911475
5157,119007.91449948335
10748,177737.05936123736
9719,358738.431138856
6376,188048.02786250602
9733,166051.50960420497
4749,191498.8919207157
4994,392940.1132792703
538,209173.81652897317
5512,121597.30376791276
9778,129858.74112861938
9761,151264.0369771634
3174,363766.40597852063
13429,188542.45734005864
10467,72519.99753313625
14129,169757.50925229836
13608,200836.57522477765
11106,138851.5865598287
12048,169609.19775636404
1054,359295.4749187273
3582,90903.07459920732
1566,147768.27095813857
11529,145717.92603758306
11859,145113.41611385968
10582,151411.145250715
14907,340396.4218263613
14039,156831.01096151015
10489,183455.15433299672
3331,332594.49268016557
10153,239928.71745302397
5271,165843.65534540784
11871,333558.6475671835
776,135237.81574074237
3994,130845.4502820003
9433,68329.09532978173
14275,147332.61389014713
8030,218454.85803741205
8169,257385.11084475458
8053,193418.05037829728
4822,221209.5929464436
13197,191240.54924576532
13634,264217.4443732359
8951,182831.48999610255
12176,239937.63967138022
15471,139584.8274211633
14962,161023.25115716204
12512,130393.54801144871
8697,505453.8766517351
7095,216071.4307495494
13639,196335.30840667084
16660,193376.47486526836
5848,150217.75294535537
5386,180753.8801828276
10880,288873.0750403208
3954,187212.07592207403
13426,241022.11513348098
5966,214260.69893504784
16315,290003.41629761684
7455,201568.65667013693
11071,229994.2585700796
14740,223044.7378484549
16087,242329.00386619975
8931,242187.83529772668
15289,171215.20974435497
16089,270927.1084294061
12128,182998.67508262952
4724,216929.31950695906
8585,203440.97774215465
7188,231293.22880367772
5423,153563.23611884148
10488,180948.3134347363
5980,204621.61909964232
8376,232100.23304988595
12397,138022.68083409508
16496,210937.50068418734
4891,259748.17864063274
9710,134143.35007090852
6339,167106.2283299141
244,212444.2440375163
5002,218119.23949725882
5358,174505.81734686968
7636,150458.702538371
9361,315668.9869578554
3601,113184.61149227584
15755,151167.41314987556
172,186634.43704867753
3037,346924.70999157557
577,230717.44871753335
3607,193325.43130536572
2515,110108.02936129716
10413,144653.74296722395
10511,205253.20299974844
4637,387210.3589456787
12736,286734.76787151326
9534,254651.5959277289
11641,150126.20614183557
10419,270112.82825802284
15313,99373.42684207836
14915,197517.36185212716
12409,334932.3092422431
9405,132609.45725214007
14066,202166.86160566573
14108,192869.85011753562
11931,232905.07634954833
11464,309633.4246284051
926,148909.79976864305
11190,221070.4820229285
10260,179382.83713701824
12712,189312.85027856237
1234,211074.7940411073
11608,97117.00179602807
3776,258065.23392145205
4881,198608.02549642723
10266,203354.12824848504
3262,252913.3775119277
3576,349472.9683035563
16604,492505.49180894135
8041,111658.06560369859
10691,245741.04360055
8357,186824.7020989643
11661,147483.31733792063
4453,229555.18279984983
15936,218923.43484225587
8463,250488.3469268848
15770,226928.23771912762
466,170101.947187575
14965,90868.60408616005
11227,173109.46949137843
9894,284951.02236018155
11746,206317.37590119604
4118,155838.82679054144
756,323716.18664154736
15589,192888.3880604253
109,331650.72972663445
5778,224108.431151451
1731,83929.6600969177
3450,136702.77801667486
2961,187399.8011661934
222,178677.1854642828
11454,342110.98193011084
7339,188143.59084938816
12096,104822.00164374482
14074,191833.4623734795
4058,226804.0153978221
6603,251342.37321203898
3289,115749.83392061944
16681,267924.8494136007
8200,325130.0814645536
3343,288218.3079047161
7802,180164.05953052064
2082,352322.7497742874
217,228195.21683273296
1720,184276.43621729672
7224,243569.6477600165
6176,145521.39495292443
12571,250139.2045542718
16666,301997.71877344215
8908,189889.98543640954
6914,153993.51590995814
5428,212545.67563759917
381,185981.50557271694
3991,188163.70415812853
16365,213616.4193210763
1046,209270.17866628873
391,151091.00116717222
9212,348232.88944891567
3022,173855.51004048027
9961,108977.9753727708
6764,254392.57131788658
7720,184311.66945219555
4809,221947.48856335695
8877,294317.52120355854
7817,214637.29375422013
10614,107729.50637772793
5553,236320.868400703
16488,135030.1644535289
11002,166823.25017510907
13592,274317.58172454167
15050,232801.13137482022
13553,301263.785114432
9041,198962.74562767084
5461,377310.7298579341
16274,324984.96743136906
2138,118871.22393462546
6245,164946.0936045392
8245,159799.5025291931
6491,220885.45819347101
13218,201963.3099765123
13101,103244.27337308027
10462,145551.46256069132
4079,176387.71172836114
1506,537779.8081014642
14107,131173.95806547784
12215,251561.32055189495
11576,343928.9224407819
10567,226500.79352713833
12713,214589.95650196704
1468,505731.0554291566
2549,245659.67046523865
4172,230944.41810363156
12380,250662.03557771808
3513,112050.12926604653
8165,328550.112723995
1127,224017.03876979332
14601,367942.6279864376
15526,320160.6149726556
986,316580.8855555601
14968,223841.25370267496
9348,213862.985848473
6317,270962.6344541966
7497,94804.06407516342
5079,302071.11462586955
528,173783.4230488063
10964,145406.47238584785
5812,309103.3533205472
11022,204550.3061320619
16251,134013.10140943725
5863,112416.62584088449
8664,216367.25370162394
5396,160833.4529483667
6917,254043.5329704493
12776,124358.77240687687
473,250898.30005122285
13333,193065.81326417756
13023,185574.38919765071
7357,220406.95545736313
10955,495637.34109495906
11914,345690.72667458915
12535,153350.98014517777
11205,137568.73480318638
13209,183397.7254417665
16119,302578.4120449495
2174,229086.27606703903
4834,213227.04372032383
10151,184646.07823484327
5584,189812.41377054164
6672,217832.02373942378
12858,281777.5985069982
5106,201606.7831522743
8884,190982.5801386952
13766,175661.59911891606
12556,116108.1609354729
12910,206778.4144283975
6258,127636.33062096618
7100,248331.80535768895
1793,162602.97560613995
3335,184753.13913117527
12835,188099.02917315907
10591,163618.3541896046
15707,248570.1287454266
16389,163893.04254657502
7440,348866.73201749974
6293,178340.021486359
3937,198089.29976256116
16527,194382.41531977302
5102,229629.21455811852
10734,292591.3829259351
7986,159595.76597945715
6495,127068.60445643734
9571,216164.94553451572
5131,198198.84194123722
10761,222604.259741225
143,447354.8408848889
13829,156958.32838871764
13662,240930.45499073723
1771,149830.40287084147
5448,192505.8984786256
8594,162775.00205898215
12038,124395.14606145791
16471,149172.94451142158
16764,148139.70637047745
1282,170199.42898604297
15101,267442.84483536764
9473,139071.95155451057
2324,449778.8279671774
14448,232710.53390233725
6000,68801.86082914929
2077,144737.60497462793
12960,235993.5320206661
15837,215695.4447266196
8805,253441.76219229485
9987,223720.66437806486
1580,303418.32729297836
11089,120857.97762035778
10926,219316.31182991504
12773,427968.94455758
6490,272403.4580731768
10858,126117.41146605107
2831,126987.95991398819
16326,150569.78195823738
371,192935.74076005808
8852,185383.18790914255
6713,319835.9140622336
4230,211162.1748668108
3639,216807.20569959845
3642,202699.16926207897
5149,202532.4564650506
2861,206712.98880333445
13300,78737.28190844109
2807,343717.53432467213
5919,98227.78844370818
12716,501680.6407408097
4271,246832.85210532587
16055,247157.48316828685
3747,309730.06176307355
5857,215644.15643436313
6884,323952.1418176822
16027,266453.1203607641
3512,266174.53265267145
5181,185007.54308727267
16732,269915.0365935164
1908,178119.24448501208
12082,166301.37405170666
7286,132060.98786664323
8216,137202.07192399996
6929,309190.8998139838
3950,316730.1269267118
12479,184985.36391536734
877,129410.11898221434
1366,187609.7844808899
384,135049.48488732756
5767,202009.94686893618
6910,143775.81288551417
187,195810.24181150575
10164,273089.19320887333
8603,224505.05031067826
15834,217464.66591356293
3078,134565.61014112423
3479,261774.96540685667
6671,232046.24733611054
6078,191674.41480010637
16271,156131.18292529773
16191,168559.16408573094
11544,202109.91571390792
7781,177285.10187810703
14918,257629.77228320148
6238,176175.84200045437
12989,213240.86634266644
11907,190043.54753695446
9696,150203.97155403273
14084,274128.34743929486
3895,161056.92024137444
4367,202135.01341230553
8453,66026.50731976099
7638,338681.68626545236
8373,233959.44223535561
4674,183488.57109660274
15787,142574.23403630842
5903,256007.9731406214
13679,210846.16446777777
9018,264040.14337035175
15823,245016.33741050906
13289,152583.4709509246
9896,219269.8448116778
14436,186770.27836909174
5547,251494.5412958409
4048,309099.58636120794
16579,205628.81182431683
8550,191133.9991149088
9385,273489.0926706101
5242,151643.1017868755
31,180071.34991027505
6144,249350.24900943734
3990,180386.3641746639
2523,88648.60811144825
12608,263689.70899195655
7234,165587.13529117298
15264,210989.33157654613
9623,182976.13673683506
3161,346249.2482731462
7425,102931.6760640693
13021,270396.7990541836
4044,147148.443443671
15411,239328.41728302688
979,292463.20629774523
5514,239159.25506842174
4817,166970.31724834128
2115,172728.9727736212
10571,249261.4993804492
8992,219348.28556648493
15546,179858.32039869856
11359,134788.43736614299
11972,184247.0061226975
12838,160997.67285258687
5948,129046.7682732253
422,303122.4506447276
4855,137695.14429994873
16197,111958.7931514109
8926,441527.782996647
5703,191172.06331221972
8848,195666.79494517535
7039,308765.8936046145
3806,165450.8407017829
15154,226153.34791005639
13132,175279.37551741808
7438,211499.9685124365
4398,226906.02213963363
2440,187400.7849204564
3751,150149.38097571733
1476,189287.2227254038
2264,269527.83820688224
16444,157815.09619473023
10704,157010.08575084014
4033,152665.65204278383
4508,118442.1444531948
16290,234345.15911772617
10387,213011.0477248276
5457,153156.79868548267
4910,287179.2199609297
7451,224245.46378321276
10732,166717.04274404
8015,159515.9561273238
6148,191545.1073684512
5892,238364.39002474304
7825,231423.85373286487
6851,271859.4000798533
6633,210414.77723485653
2139,269515.97433551925
10213,265352.92005310144
2830,206623.16768372295
13907,145252.01305166472
15897,324189.12654754764
8311,181165.6068704284
14230,186403.35304349192
3878,198726.6937606377
13732,194678.6044534447
12110,179528.19891505686
10675,301484.4875068744
12946,133178.6049146805
16754,198772.75946772468
4394,281392.853053967
16728,162220.36978146256
14378,321717.6260493453
9949,165060.13400243173
994,192604.9370742761
13258,152110.28388539865
5883,322937.7229308034
6933,332286.5536347042
13193,220468.74854349624
13286,160177.2547608893
13407,368621.87967567483
7512,116453.84100396019
7221,187351.59827695973
14428,134477.11121301056
1740,193651.88993569865
3,133469.33520911794
12952,189327.88459372136
11537,144183.9878804405
2558,127289.33036806814
14081,243362.33077301772
3517,219752.90244161905
7149,230972.98793232066
15777,120511.65333606092
8995,256827.73833486094
826,294959.64719048084
509,258584.4897530446
14875,285147.4006040245
6591,162610.87342937643
11283,109802.70614006312
9897,251989.63517075867
14902,183206.38261310026
14291,214515.10116353686
3162,218509.25251975766
4206,188203.67494666114
11580,198566.86802724432
2007,203345.45437275845
14939,249735.3812323684
13572,186440.2728181996
10720,167876.27053721924
